,file_name,Type,SkewnessBlue,KurtosisBlue,MeanPixelBlue,SkewnessGreen,KurtosisGreen,MeanPixelGreen,SkewnessRed,KurtosisRed,MeanPixelRed,CombinedType,camera,focal,lens,zoom_raw,total_zoom,exposure_time_raw,exposure_time_sec,pixel_width,pixel_height,number_of_megapixels,Width_to_Height_Ratio,Landscape_or_Portrait,focal_comb,lens_comb,zoom_comb,et_comb,megapx_comb,ratio_comb,pixel_size
619,20190501_bw-718-095-2_AS.JPG,HEM,0.35372945208247564,1.065846375724086,62.603783576260646,0.3516397707780002,0.9436937981582472,57.31217564447457,0.3158228007113141,0.5575912716289086,59.03201404370918,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
620,20190501_bw-718-095-2_AS.JPG,AMP,0.7294359292020128,1.3044650534036508,60.65194914658987,0.7284485844890726,1.2936491269124977,57.346117104967405,0.7826321759133285,1.2874186263346523,55.15959935098231,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
621,20190501_bw-718-095-2_MG.jpg,AMP,2.3409154081694314,7.2876250206312525,70.16099208692033,1.8761710996135637,4.667330036639222,65.85268969335344,1.3702569069700046,2.149646654608655,70.04196249694705,CW,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,1960,7.9027199999999995,2.057142857142857,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
622,20190501_bw-718-095-2_MG.jpg,HEM,0.7668262963485141,2.566729642833341,57.65794067916523,1.2716976959151356,4.257891127899846,49.81172130796831,1.3423800437072533,4.228696536926286,51.12945200250408,ORE,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,1960,7.9027199999999995,2.057142857142857,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
623,20190501_bw-718-095-2_MG.jpg,QR,1.2008245830567474,1.7503958736661662,77.53388589904266,0.8126670430306759,0.8501416202084102,85.53902356184292,0.3874095161440094,0.060500056857481166,101.6626455906822,DW,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,1960,7.9027199999999995,2.057142857142857,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
624,20190501_bw-718-095-2_MG.jpg,GN,1.0617385659537544,0.40404327081221947,82.80777343287119,1.0350914264918276,0.38507284445570544,82.50573514077163,1.0060567091493076,0.38324613445749606,86.23575694378614,CW,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,1960,7.9027199999999995,2.057142857142857,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
625,20190501_bw-718-095-3_AS.JPG,QR,0.7491775867921832,1.2189375256775516,100.65512400885757,0.4013100781521813,0.4573530863026392,114.92287418677641,0.03987036533639423,-0.07728409279394732,132.27906915516436,DW,iPhone 6,4.15,2.28,"(1224, 467)",2.620985010706638,"(1, 465)",2.150537634408602,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
626,20190501_bw-718-095-3_AS.JPG,HEM,-0.6702446109857555,1.447800491020626,90.73270770563248,-0.6516284253212615,1.1769857594837854,90.3594361136065,-0.6762315125838413,0.8969504540281084,97.8588539891093,ORE,iPhone 6,4.15,2.28,"(1224, 467)",2.620985010706638,"(1, 465)",2.150537634408602,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
627,20190501_bw-718-095-3_MG.jpg,AMP,-0.04154958119974452,1.0341152257883612,93.40600602414291,0.00034518830183970114,0.8982369036073519,88.44307950002371,0.014626717054181287,0.9012819224574212,86.07983689983247,CW,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,1960,7.9027199999999995,2.057142857142857,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
628,20190501_bw-718-095-3_MG.jpg,HEM,0.1781299262430998,1.5816041607135034,86.92255562454126,0.1967359696991524,1.0680472206065543,78.95605657049717,0.17573521327027494,0.6477880741850242,82.99182326634866,ORE,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,1960,7.9027199999999995,2.057142857142857,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
629,20190501_bw-718-095-4_AS.JPG,HEM,-0.9686444738856412,1.640054731085999,126.67011404725919,-0.9215357798229804,1.3407698457676398,125.61767087745724,-0.9486217783013556,1.214949197032353,134.57960354263486,ORE,iPhone 6,4.15,2.28,"(1224, 467)",2.620985010706638,"(1, 465)",2.150537634408602,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
630,20190501_bw-718-095-4_AS.JPG,QR,0.3484943922010031,0.9424211188540216,132.1369010402248,-0.05956102900706872,0.4199791762237712,149.20182602894747,-0.43586778095309,0.17820685738272868,170.51920692924102,DW,iPhone 6,4.15,2.28,"(1224, 467)",2.620985010706638,"(1, 465)",2.150537634408602,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
631,20190501_bw-718-095-5_AS.JPG,HEM,0.5612135340229522,0.9142003968588912,53.23144514587953,0.7166045210775448,1.0407112440610948,58.12233407268384,0.8147905730061613,1.2262186394893702,71.78595802764032,ORE,iPhone 6,4.15,2.28,"(1224, 467)",2.620985010706638,"(1, 581)",1.721170395869191,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
632,20190501_bw-718-095-5_AS.JPG,QR,1.074174384777507,0.8883226424376427,90.86045952380316,0.7496070236670379,0.2910876977954073,101.65591349011801,0.3834969669678148,-0.2021743702748382,117.56128890919341,DW,iPhone 6,4.15,2.28,"(1224, 467)",2.620985010706638,"(1, 581)",1.721170395869191,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
633,20190501_bw-718-095-5_AS.JPG,GN,1.281401869347585,1.211615197871903,87.7564103141741,1.1789179792545117,1.0411450163317193,90.99685963892605,1.049342483237991,0.8823277448666054,95.73080302231594,CW,iPhone 6,4.15,2.28,"(1224, 467)",2.620985010706638,"(1, 581)",1.721170395869191,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
634,20190501_bw-718-095-6_AS.JPG,AMP,0.2685475112174185,-0.4064370915365463,80.91751293278011,0.2611379672393006,-0.3843857925761736,83.22513248927105,0.2555163640167172,-0.3905845953298828,81.25722821602128,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
635,20190501_bw-718-095-6_AS.JPG,HEM,0.5357051519872816,0.8610182258740502,81.85461320734896,0.5403408946497167,0.8311865488262717,80.29311928257582,0.534777906136275,0.7948554333620215,81.74980190531073,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
636,20190501_bw-718-095-7_AS.JPG,AMP,0.043295930558280696,-0.14900576827192102,80.01483293226558,0.040339678180563256,-0.1745596548669508,80.42651644951742,0.020448825408047197,-0.23612373794923916,77.73243649077473,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
637,20190501_bw-718-095-7_AS.JPG,HEM,0.4289745845748869,0.579965654841661,70.0004017805739,0.4254377720909498,0.4858102590145035,67.30468868668754,0.4127424964289319,0.2254756670963731,69.24064751461881,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
638,20190501_bw-718-095-8_AS.JPG,AMP,0.5262369514952085,1.3370589735878813,48.40043970433418,0.4746439247268634,1.0606757451845414,47.63817451782279,0.4405728322988589,0.8744149712136968,46.95846474064201,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
639,20190501_bw-718-095-8_AS.JPG,HEM,0.06508871730783912,0.24664821788946775,48.502182810368346,0.1697978797489682,0.499593605872092,45.00968622100955,0.20688712484003965,0.7641438360209514,48.635925420645755,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
640,20190501_bw-718-095-9_AS.JPG,AMP,-0.03189332636232877,-0.35890422961687163,106.9981817488908,-0.041926690871760056,-0.36660024194355545,106.87890403265438,-0.027565070133333282,-0.33712625692382936,103.68572531792836,CW,iPhone 6,4.15,2.28,"(1224, 517)",2.367504835589942,"(1, 1041)",0.9606147934678194,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,2 megapixels or less,Others,"(1632, 1224)"
641,20190501_bw-718-095_AS.JPG,AMP,0.10622739032849564,0.3594266139691644,70.16609983166718,0.09126605082116272,0.20127987145005746,67.29718559234692,0.11269662888443148,0.08874118125681196,64.21196686473114,CW,iPhone 6,4.15,2.28,"(1224, 977)",1.2528147389969293,"(1, 359)",2.7855153203342624,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
642,20190501_bw-718-095_AS.JPG,HEM,-0.1870518059273148,0.39395935814030025,78.64166197183098,-0.1535497406147212,0.4876926919218398,71.27076056338028,-0.21253739660151194,0.3801560095747951,73.29630985915495,ORE,iPhone 6,4.15,2.28,"(1224, 977)",1.2528147389969293,"(1, 359)",2.7855153203342624,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
643,20190501_bw-718-095_MG.jpg,AMP,0.1254948492973154,0.4822893221003737,62.937418684982205,0.16843947028052125,0.3798298982439605,55.05904374252781,0.21169012687890595,0.36777293746535467,51.07428665884923,CW,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,1960,7.9027199999999995,2.057142857142857,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
644,20190501_bw-718-095_MG.jpg,HEM,0.4511027444900886,3.0654226379548066,63.59063232174633,0.6357606822281291,3.577547257333837,53.96313065976714,0.6435420606841509,3.4211724196860773,56.7410762641502,ORE,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,1960,7.9027199999999995,2.057142857142857,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
645,20190502_bp-662-008_AS.JPG,IFG,0.5730348499180707,2.541994731152702,80.34612641769156,0.3704657913899697,0.6309718912119253,94.85797439985596,0.27161245488236346,0.0759030677315673,109.11635884655114,ORE,iPhone 6,4.15,2.28,"(1224, 883)",1.3861834654586636,"(1, 120)",8.333333333333334,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
646,20190502_bp-662-010-1_AS.JPG,LIM1,0.12331493629838301,0.04016766208751399,35.63384306664158,0.08200703647318466,-0.045782247397487374,48.03476720466664,0.0336397770608099,-0.1425841366091216,64.47566561694818,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
647,20190502_bp-662-010-1_AS.JPG,IFG,-0.07497353675077707,0.5534043214546371,42.413242846661774,-0.04679290690428905,0.28293352084838386,53.4025092985489,-0.11845809601852607,0.07649125478597217,68.76729049072122,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
648,20190502_bp-662-010-1_AS.JPG,HEM,0.18092382709536134,-0.020334808094836898,30.380977612928863,0.11206294328242293,0.014080003208450709,39.66759259259259,0.05491419228559491,0.026529162656123702,53.71693121693122,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
649,20190502_bp-662-010-2_AS.JPG,LIM1,2.8522471914951746,8.708060968617243,74.48178668935337,2.361410882323554,6.559036619848969,92.20692529550041,1.7765146188729732,4.307167540198768,114.84076663184334,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
650,20190502_bp-662-010-2_AS.JPG,IFG,0.4740086324589545,1.367745797057906,70.8245725573897,0.4222281240620487,0.3881044255779269,91.21433942134995,0.25773977161749145,0.032378293335785464,116.2129760986018,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
651,20190502_bp-662-010-3_AS.JPG,IFG,0.9481932417092708,-0.9667689329729109,84.12830188679246,0.9040988809525976,-1.01291334249362,79.47089131404925,0.8489257982255918,-1.0483590864339318,78.53073146983651,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
652,20190502_bp-662-010-3_AS.JPG,LIM1,0.06035280599042505,1.078994338913242,24.927482957977396,-0.1438618751281105,0.11786857770085213,34.021001225215265,-0.19142024679409766,-0.12580865204710978,44.702238174946935,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
653,20190502_bp-662-010_AS.JPG,LIM1,1.0931986516321714,3.3720180575730683,44.697180960246804,0.7922270254900061,2.0384388783796323,60.86164239021018,0.4689495198463692,1.0051986706665021,84.04192640745144,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
654,20190502_bp-662-010_AS.JPG,IFG,0.3721393213036554,0.2523999185588566,58.497780282581395,0.4212097518077191,0.1966043146696652,73.04149992589298,0.3882224524183601,0.03591751132595267,93.84617512795685,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
655,20190502_bp-662-010_AS.JPG,HEM,0.4968958705806693,0.5378199078211514,39.66836604639307,0.4183237890104634,0.4101329954991533,51.21520438049154,0.3411966684323573,0.2775090806544416,69.88399337832675,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
656,20190502_bp-676-045-1_AS.JPG,AMP,1.0090030722144077,1.7549880513843998,47.16566526942298,0.9338250056716362,1.4999315423484605,53.729375764562384,0.9477302789705409,1.4015365282838044,57.46741264163245,CW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.7735849056603774,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
657,20190502_bp-676-045-1_AS.JPG,QR,0.05607408461952376,-0.035223541303217136,67.45161209988046,0.04284015555488745,-0.0690004845499037,75.48001691163671,0.04128170818237152,-0.13788295559899488,90.38898786096036,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.7735849056603774,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
658,20190502_bp-676-045-1_AS.JPG,HEM,0.2873647033804632,-0.28722642359546136,59.13775599916395,0.2355840466775777,-0.3671382051036178,65.9660964816542,0.1876642598774384,-0.484435569351914,78.48243846026763,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.7735849056603774,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
659,20190502_bp-676-045-2_AS.JPG,AMP,0.4684113542446539,0.2676375528048092,58.19923292925142,0.4140335325072615,0.17828849590771026,66.06574999755685,0.4424616828145931,0.0384050149117372,70.87400451449622,CW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.7735849056603774,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
660,20190502_bp-676-045-2_AS.JPG,QR,-0.30543275391735825,-0.010295062167417155,76.84234801172572,-0.3138581649659969,-0.05354988887919765,86.20362733077499,-0.32598058190103724,-0.11072828526680743,103.58145588867481,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.7735849056603774,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
661,20190502_bp-676-045-2_AS.JPG,HEM,0.05392383861545216,-0.5927316933393691,68.19601288256356,0.008814152462245189,-0.6256272111258432,76.04065478821066,-0.035956587761641935,-0.6920588142169928,89.98065450000179,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.7735849056603774,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
662,20190502_bp-676-045-3_AS.JPG,QR,-0.3651688232970364,-0.16205188153236572,116.81670160726765,-0.4013215853263672,-0.12958609725079873,123.01093640810622,-0.4128119070370391,-0.1272433291557693,126.97089447938505,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.333333333333334,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
663,20190502_bp-676-045-3_AS.JPG,HEM,-0.04379630644840595,-0.3511909422982673,108.99591749033091,-0.033635428147018594,-0.3292175706198721,105.53695837934809,-0.012927851733520677,-0.2716676389352326,102.92222505409714,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.333333333333334,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
664,20190502_bp-676-045-4_AS.JPG,QR,-0.4058640967838133,0.03225919064635363,73.27838290741515,-0.43507330371428304,0.030569646132815095,77.35117302052784,-0.4352227179988487,0.003517923872395912,79.01735092864125,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.333333333333334,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
665,20190502_bp-676-045-4_AS.JPG,HEM,0.11665529063084087,-0.07663599724909265,63.09654843576161,0.09519339821945363,-0.1830320476229046,61.91211476930452,0.05489067915080848,-0.3564054361257618,61.17322178130626,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.333333333333334,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
666,20190502_bp-676-045-5_AS.JPG,QR,-0.6747901023237656,0.0693370785593026,75.60797617657363,-0.6273386905480804,-0.032810862662710605,84.14911492549504,-0.5690010539861048,-0.1653960650991113,98.97660689075826,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 421)",2.375296912114014,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
667,20190502_bp-676-045-5_AS.JPG,HEM,0.21446986747025826,0.05479812141363016,69.35844479102667,0.20720201771916286,0.0480093956038985,75.14959349593498,0.1986059973952251,-0.013364907079240762,84.69856639543005,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 421)",2.375296912114014,1632,1224,1.997568,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
668,20190502_bp-676-045-7_AS.JPG,HEM,5.365487490839419,116.34902449548277,62.1924623156509,6.7863118905402064,160.1909296755723,50.89690493916256,5.01307789901085,105.37662178755608,51.97420342787885,ORE,iPhone 6,4.15,2.28,"(612, 271)",2.2583025830258303,"(1, 807)",1.2391573729863692,3264,2448,7.990272,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
669,20190502_bp-676-045-7_AS.JPG,QR,0.6337976515557177,0.16902081744385902,64.95151415138821,0.6066196436192515,0.1467846056247626,53.83068514003206,0.5249436150570707,0.028504111305384768,54.47050839922945,DW,iPhone 6,4.15,2.28,"(612, 271)",2.2583025830258303,"(1, 807)",1.2391573729863692,3264,2448,7.990272,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
670,20190502_bp-676-045-8_AS.JPG,SIF,2.5503093605043228,22.024910451678867,90.69590081271211,3.3292009623614107,32.57330518435201,76.49130218216055,2.8397452613925767,26.05464800647195,73.21638055521741,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.3859649122807016,"(1, 732)",1.366120218579235,3264,2448,7.990272,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
671,20190502_bp-676-045-8_AS.JPG,QR,0.5599005677311146,0.2293286339440459,116.43710456073288,0.5403926379224213,0.1636517010006746,98.90202580241218,0.4674046570129942,0.03865387245057717,100.2442826072629,DW,iPhone 6,4.15,2.28,"(136, 57)",2.3859649122807016,"(1, 732)",1.366120218579235,3264,2448,7.990272,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
672,20190502_bp-676-045-8_AS.JPG,HEM,2.0860654500076508,20.659864957085823,92.72132148424394,2.7755247909671383,29.429024425063147,78.2701248926238,2.093945283987136,19.173156612496943,76.2012673525826,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.3859649122807016,"(1, 732)",1.366120218579235,3264,2448,7.990272,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
673,20190502_bp-676-045-9_AS.JPG,HEM,1.2536077674770765,6.386667416579718,116.27458384349562,2.135892186069971,15.4670455573157,93.46105956630998,1.4856778677508438,7.203895683431169,95.41873391570068,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.3859649122807016,"(1, 732)",1.366120218579235,3264,2448,7.990272,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
674,20190502_bp-676-045-9_AS.JPG,QR,0.5636156719098533,-0.002076920978139718,121.38367389172757,0.7599474983902748,0.2546210087717511,99.6605978783056,0.6047410022987391,0.033435950986993916,101.05841311449562,DW,iPhone 6,4.15,2.28,"(136, 57)",2.3859649122807016,"(1, 732)",1.366120218579235,3264,2448,7.990272,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
675,20190502_bp-676-045_AS.JPG,AMP,0.34915993995846323,1.5512246851660727,50.045049132436255,0.3196655192116976,1.4599087348423143,52.3896709980647,0.6362840586477975,2.0975368980309077,55.216964029095095,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,3052,1500,4.578,2.034666666666667,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
